STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/9/18,34,24,0,,24.1,,53.6,*,37.4,*,18.1,,0,I,9999.9,0,999.9,,887.4,24,44.5,24,10,24,9.8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/9/18,45.5,24,0,,999.9,,59, ,42.1, ,7,,0,G,1026.5,19,999.9,,8.6,24,51.3,24,4.3,24,2.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/9/18,38.9,24,100000,,999.9,,57.6, ,31.6, ,7,,0,I,1028,24,999.9,,945.8,19,43,24,6.2,24,1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/8/18,39.6,24,0,,999.9,,55.4,*,35.6,*,9.9,,0,I,9999.9,0,999.9,,926,24,44.6,24,10,24,4.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/8/18,37.5,24,0,,999.9,,61, ,33.1, ,8,,0,G,1026.3,24,999.9,,943.9,24,45.1,24,10,24,2.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/8/18,40.9,24,0,,999.9,,57.7,*,32,*,4.1,,0,G,1025.6,22,999.9,,942.8,24,43.1,24,35.7,24,1.8,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/8/18,34.5,24,0,,19,,51.8,*,28.4,*,15,,0,I,9999.9,0,999.9,,885.5,24,38.6,24,10,24,5.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/8/18,44.8,24,100000,,999.9,,54, ,42.1, ,8,,0,G,1025.7,15,999.9,,7.6,24,47.6,24,2.1,24,2.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/8/18,39.3,24,100000,,999.9,,57.6, ,31.6, ,4.1,,0,G,1025.9,22,999.9,,943.8,19,42.8,24,6.9,24,0.7,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/7/18,41.4,24,0,,26,,53.6,*,41,*,21,,0,I,9999.9,0,999.9,,920,24,44.1,24,8.3,24,7.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/7/18,42,24,10000,,999.9,,57, ,41, ,5.1,,0.34,G,1020,19,999.9,,938.1,24,46.3,24,9.6,24,1.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/7/18,44.9,24,10000,,999.9,,55.4, ,41, ,13,,0.62,G,1018.6,24,999.9,,936.3,24,45.9,24,22.5,24,5.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/7/18,35.4,24,0,,21,,48.2,*,35.6,*,15,,0,I,9999.9,0,999.9,,879.4,24,40.1,24,9.9,24,8.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/7/18,46.3,24,100000,,999.9,,55, ,46, ,11.1,,0.31,G,1017.5,14,999.9,,0.5,24,49.8,24,4.2,24,4.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/7/18,42.4,24,110000,,999.9,,54.1, ,41.2, ,15,,0.77,G,1018.9,24,999.9,,938.2,19,45.9,24,6.2,24,4.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/6/18,36.3,24,0,,28.9,,50,*,39.2,*,22.9,,0,I,9999.9,0,999.9,,915.7,24,43.2,24,7.6,24,11,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/6/18,35.8,24,10000,,17.1,,55.9, ,37.9, ,12,,0,G,1015.2,21,999.9,,934.2,24,46.8,24,9.5,24,6.2,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/6/18,36.9,24,10000,,17.1,,52.9, ,35.4, ,15,,0.02,G,1014,24,999.9,,932.1,24,44.9,24,13.6,24,5.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/6/18,31.7,24,11000,,22.9,,41,*,32,*,15.9,,99.99, ,9999.9,0,999.9,,874.9,24,37.2,24,7.6,24,11.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/6/18,44.7,24,10000,,999.9,,63, ,48.9, ,11.1,,0.02,G,1012.2,24,999.9,,994.6,24,52.7,24,9.4,24,4.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/6/18,33.3,24,110000,,999.9,,55.6, ,34.5, ,14,,0.01,G,1014.2,24,999.9,,933,16,44.9,24,6.2,24,6.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/5/18,17.2,24,0,,22.9,,51.8,*,41,*,21,,0,I,9999.9,0,999.9,,917.5,24,46.6,24,10,24,8.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/5/18,16.6,24,0,,999.9,,57.9, ,28, ,8.9,,0,G,1016.8,24,999.9,,935.1,24,45.5,24,10,24,3.1,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/5/18,20,24,10000,,999.9,,57.6, ,33.4, ,13,,0,H,1015.7,24,999.9,,933.6,24,43.4,24,21.7,24,5.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/5/18,17.4,21,10000,,28.9,,46.4,*,37.4,*,21,,99.99, ,9999.9,0,999.9,,876.6,21,41.7,21,10,20,12.2,21
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/5/18,27.8,24,10000,,31.1,,69.1, ,44.1, ,21,,0,G,1011.9,24,999.9,,994.3,24,59.9,24,10,24,11.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/5/18,18.8,24,10000,,999.9,,58.5, ,31.8, ,12,,0,H,1015.8,24,999.9,,934.9,24,44.4,24,9.3,24,5,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/4/18,15.2,24,0,,27,,55.4,*,39.2,*,20,,0,I,9999.9,0,999.9,,922.5,24,45.6,24,10,24,9.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/4/18,14,24,0,,999.9,,57.9, ,28, ,11.1,,0,G,1023.1,24,999.9,,940.7,24,41.3,24,10,24,3.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/4/18,16.6,24,0,,21,,57.6, ,33.4, ,15,,0,I,1021.3,23,999.9,,938.8,24,44.3,24,56.7,24,7.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/4/18,16,23,0,,29.9,,46.4,*,37.4,*,22.9,,0,I,9999.9,0,999.9,,881.2,23,40.5,23,10,23,14.5,23
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/4/18,32.8,24,0,,34,,69.1, ,43, ,26,,0,G,1017.7,24,999.9,,999.9,24,54.7,24,9.3,24,9.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/4/18,14.9,24,0,,22,,58.5, ,29.5, ,15,,0,I,1021.6,21,999.9,,940.1,24,43.5,24,9.2,24,5.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/3/18,26.5,24,0,,19,,53.6,*,33.8,*,15.9,,0,I,9999.9,0,999.9,,921.6,24,42.6,24,10,24,5.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/3/18,19,24,0,,999.9,,57, ,26.1, ,6,,0,G,1021.9,24,999.9,,939.5,24,40.8,24,10,24,2.3,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/3/18,27.2,24,0,,999.9,,56.3, ,33.8, ,11.1,,0,G,1020.9,24,999.9,,938.4,24,42.8,24,38.3,24,4.8,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/3/18,28.6,23,0,,20,,46.4,*,30.2,*,15.9,,0,I,9999.9,0,999.9,,881.2,23,36.1,23,10,23,7,23
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/3/18,39.7,24,0,,999.9,,61, ,43, ,7,,0,G,1021.4,24,999.9,,3.5,24,49.9,24,10,24,3.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/3/18,25,24,0,,15,,56.3, ,29.5, ,9.9,,0,I,1021.2,24,999.9,,939.6,24,42.2,24,9.7,24,3.7,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/2/18,31,24,0,,28,,51.8,*,41,*,22,,0,I,9999.9,0,999.9,,915.8,24,44.8,24,9.8,24,12.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/2/18,20.5,24,0,,47,,62.1, ,26.1, ,29.9,,0,I,1013.4,23,999.9,,932,24,44.8,24,10,24,7.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/2/18,28.7,24,10000,,31.1,,57.4, ,34.3, ,26,,0.01,G,1013.8,24,999.9,,932.1,24,48.1,24,40,24,11.3,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/2/18,32.9,24,10000,,34,,39.2,*,33.8,*,26,,99.99, ,9999.9,0,999.9,,876,24,36.2,24,8.1,24,16.1,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/2/18,43.6,24,110000,,15.9,,60.1, ,43, ,12,,0.19,G,1017.1,16,999.9,,999.5,24,48.9,24,6.9,24,3.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/2/18,26.7,23,10000,,22.9,,58.3, ,29.3, ,18.1,,0,H,1014.1,22,999.9,,933.4,23,47.4,23,9.7,23,8.9,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,12/1/18,32.6,24,0,,36.9,,51.8,*,42.8,*,29.9,,0,I,9999.9,0,999.9,,915.8,24,47.2,24,10,24,17.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,12/1/18,28.4,23,0,,38.1,,61,*,30.9,*,29.9,,0,G,1012.9,22,999.9,,931.6,23,44.7,23,10,23,8.4,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,12/1/18,34,24,0,,25.1,,57.4, ,34.3, ,21,,0,I,1013.9,24,999.9,,932.4,24,47,24,44.6,24,11.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,12/1/18,36.6,24,10000,,25.1,,41,*,35.6,*,19,,99.99, ,9999.9,0,999.9,,877.4,24,38.5,24,9.5,24,12.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,12/1/18,43.5,24,0,,999.9,,60.1, ,46, ,8.9,,0.01,G,1017.6,24,999.9,,999.8,24,52.3,24,10,24,3.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,12/1/18,31.9,24,0,,29.9,,58.3, ,29.3, ,22,,0,A,1014.3,24,999.9,,933.6,24,45.6,24,9.5,24,9.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/30/18,39.1,24,0,,51.1,,51.8,*,44.6,*,35.9,,0,I,9999.9,0,999.9,,908.8,17,48.6,24,9.8,24,15.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/30/18,36,24,0,,26,,64, ,42.1, ,19,,0.01,G,1006.5,24,999.9,,926.2,24,52.3,24,10,24,8.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/30/18,41.2,24,0,,35.9,,57.4, ,45.7, ,28,,0,I,1008.4,24,999.9,,925.7,17,50.4,24,29.2,24,14.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,11/30/18,39.9,24,10000,,35.9,,41,*,39.2,*,26,,99.99, ,9999.9,0,999.9,,870.4,17,40,24,3.2,24,15.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/30/18,47.9,24,10000,,999.9,,64, ,52, ,13,,0.19,G,1010.7,22,999.9,,993.4,24,55.1,24,10,24,5.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/30/18,38.9,23,10000,,34,,57.9, ,46.4, ,28,,0,H,1008.4,20,999.9,,926.8,16,50.5,23,9.6,23,16,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/29/18,44.4,24,0,,28.9,,55.4,*,50,*,22,,0,I,9999.9,0,999.9,,910.5,24,53,24,9.7,24,12.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/29/18,40.5,24,10000,,35,,63,*,54,*,26,,0,G,1005.5,24,999.9,,925.7,24,58.6,24,10,24,13.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/29/18,46.4,24,10000,,35,,61.2, ,46.4, ,24.1,,0.11,B,1006.8,19,999.9,,926.4,22,53.6,24,25.4,24,13.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,11/29/18,42,9,10000,,29.9,,46.4,*,41,*,18.1,,99.99, ,9999.9,0,999.9,,869.4,8,45,9,6.2,9,13.5,9
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/29/18,50.7,24,10000,,999.9,,64, ,50, ,11.1,,0.14,G,1007,22,999.9,,989.8,24,58.2,24,8.4,24,5.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/29/18,44.4,23,10000,,32.1,,70, ,44.8, ,22.9,,0.07,B,1006.7,17,999.9,,927.9,22,54,23,9.1,23,11.8,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/28/18,35.1,24,0,,42.9,,68,*,50,*,34,,0,I,9999.9,0,999.9,,915.4,24,58.9,24,10,24,17.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/28/18,19.2,24,0,,29.9,,71.1, ,33.1, ,21,,0,G,1012.3,24,999.9,,931.3,24,49.9,24,10,24,5.5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/28/18,34.3,24,0,,32.1,,68.9,*,46.6,*,26,,0,I,1012.2,24,999.9,,931.4,24,57.6,24,53.3,24,11.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/28/18,47.7,24,10000,,999.9,,70, ,48, ,15.9,,0,G,1014.9,21,999.9,,997.2,24,55.8,24,4.2,24,3.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/28/18,31.5,19,0,,25.1,,70, ,30.4, ,19,,0,A,1012.9,19,999.9,,932.9,19,55.9,19,9.3,19,9.9,19
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/27/18,16.9,24,0,,27,,71.6,*,39.2,*,21,,0,I,9999.9,0,999.9,,922.5,24,51,24,9.8,24,5.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/27/18,15.9,24,0,,999.9,,69.1, ,30, ,8,,0,G,1020.9,24,999.9,,939.3,24,49.9,24,10,23,3.5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/27/18,13.1,24,0,,999.9,,66.9, ,30, ,6,,0,I,1020.7,24,999.9,,938.4,24,46.8,24,57.9,24,2.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/27/18,48.1,24,0,,999.9,,70, ,46.9, ,6,,0,G,1019.2,24,999.9,,1.6,24,58,24,4.7,24,2.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/27/18,8.6,24,0,,999.9,,66.2,*,30.6,*,8.9,,0,I,1021.1,24,999.9,,939.7,24,45.3,24,8.9,24,2.5,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/26/18,21.3,24,0,,9.9,,60.8,*,37.4,*,8.9,,0,I,9999.9,0,999.9,,924,24,48.4,24,10,24,5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/26/18,18.8,24,0,,999.9,,64.9, ,30, ,8,,0,G,1023.7,24,999.9,,941.7,24,46.9,24,10,24,3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/26/18,19,24,0,,999.9,,64.6, ,30, ,8.9,,0,I,1022.7,24,999.9,,940.4,24,46.3,24,46.7,24,2.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/26/18,49.5,24,100000,,999.9,,68,*,46.4,*,7,,0,G,1020.4,20,999.9,,3,24,56.7,24,4.3,24,2.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/26/18,15,24,0,,999.9,,65.3, ,27.9, ,7,,0,I,1023,24,999.9,,941.6,24,45.6,24,9.3,24,2.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/25/18,38.6,24,0,,29.9,,60.8,*,42.8,*,22.9,,0,I,9999.9,0,999.9,,918.4,24,52.9,24,10,24,8.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/25/18,32.2,24,0,,999.9,,68, ,36, ,7,,0,G,1017.4,24,999.9,,936.2,24,50,24,10,24,2.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/25/18,39.5,24,0,,999.9,,68.5, ,38.5, ,12,,0,I,1016.3,24,999.9,,934.9,24,50.6,24,40.4,24,6.1,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/25/18,53.5,24,0,,999.9,,66, ,53.1, ,6,,0.01,G,1016.5,22,999.9,,998.9,24,59.9,24,8.4,24,2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/25/18,33.9,24,0,,999.9,,69.8, ,35.1, ,9.9,,0,I,1016.6,24,999.9,,936.2,24,49.8,24,9.8,24,4.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/24/18,44.4,24,0,,41,,64.4,*,53.6,*,32.1,,0,I,9999.9,0,999.9,,916,24,57.4,24,10,24,16.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/24/18,34.2,24,0,,999.9,,68, ,37, ,8,,0,G,1012.8,24,999.9,,932,24,52.5,24,10,24,3.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/24/18,46.6,24,0,,34,,68.5, ,52.3, ,26,,0,I,1012.7,24,999.9,,932,24,58.6,24,37.9,24,16.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/24/18,53.7,24,10000,,999.9,,64, ,50, ,5.1,,0.01,G,1017.7,14,999.9,,0,24,57.8,24,6.9,24,1.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/24/18,43.7,24,0,,24.1,,69.8, ,46.4, ,20,,0,I,1012.8,24,999.9,,933.1,24,59.7,24,9.2,24,12.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/23/18,38.2,24,0,,35.9,,60.8,*,50,*,28,,0,I,9999.9,0,999.9,,921.5,24,53.4,24,10,24,17,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/23/18,29,24,0,,22,,68, ,39.9, ,15.9,,0,G,1017.8,24,999.9,,936.8,24,54.7,24,10,24,6.1,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/23/18,40.4,24,0,,35,,66.2, ,46.2, ,28.9,,0,G,1019.4,24,999.9,,937.9,24,54.4,24,36.7,24,14.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/23/18,47.4,24,10000,,999.9,,66.9, ,50, ,7,,0.27,G,1022.8,24,999.9,,5,24,56.1,24,10,24,3.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/23/18,37.8,24,0,,29.9,,66.9, ,46.4, ,22.9,,0,G,1019.4,24,999.9,,938.9,24,55.6,24,8.9,24,14.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/22/18,40.5,24,0,,36.9,,60.8,*,50,*,27,,0,I,9999.9,0,999.9,,920.3,24,54.9,24,9.8,24,12.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/22/18,35.5,24,0,,26,,66.9,*,53.1,*,19,,0,G,1016.6,24,999.9,,935.8,24,59.7,24,10,24,12.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/22/18,43,24,10000,,24.1,,62.6,*,46.4,*,20,,0.05,G,1018.1,24,999.9,,936.6,24,55.9,24,14.9,24,12.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/22/18,47.7,24,10000,,999.9,,66.9, ,52, ,15.9,,0.32,G,1019.1,19,999.9,,1.6,24,59.7,24,6.6,24,5.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/22/18,40.3,24,10000,,32.1,,62.4,*,47.3,*,25.1,,0.01,G,1018.2,24,999.9,,937.7,24,56.2,24,9.2,24,12.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/21/18,8.4,24,0,,20,,64.4,*,37.4,*,14,,0,I,9999.9,0,999.9,,920.5,24,49.4,24,9.4,24,5.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/21/18,3.9,24,0,,999.9,,68,*,30,*,9.9,,0,G,1019.3,24,999.9,,937.7,24,47.8,24,10,24,3.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/21/18,8.3,24,0,,999.9,,66,*,28.2,*,6,,0,I,1019.1,24,999.9,,936.9,24,44.3,24,32.5,24,2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/21/18,27.5,24,0,,999.9,,73.4,*,44.1,*,7,,0,G,1016.8,23,999.9,,999,24,56.6,24,5.9,24,3.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/21/18,5.6,24,0,,999.9,,65.3,*,26.6,*,8.9,,0,I,1019.3,24,999.9,,938,24,43.5,24,7.3,24,1.5,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/20/18,9.1,24,0,,11.1,,64.4,*,37.4,*,8,,0,I,9999.9,0,999.9,,920.3,24,52.5,24,9.9,24,3.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/20/18,9.8,24,0,,999.9,,69.1,*,33.1,*,7,,0,G,1019.3,24,999.9,,937.8,24,49.4,24,10,24,3.2,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/20/18,11.1,24,0,,999.9,,65.8, ,29.3, ,8,,0,I,1018.3,24,999.9,,936.4,24,48.7,24,43.8,24,3.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/20/18,34.6,24,0,,999.9,,75,*,42.1,*,8.9,,0,G,1015.8,21,999.9,,998.1,24,55.1,24,3.2,24,4.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/20/18,7.8,24,0,,999.9,,68,*,29.8,*,7,,0,I,1018.6,24,999.9,,937.7,24,48.3,24,9,24,2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/19/18,15.3,24,0,,999.9,,66.2,*,39.2,*,8.9,,0,I,9999.9,0,999.9,,921.9,24,51.5,24,9.7,24,5.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/19/18,13.2,24,0,,999.9,,64,*,30,*,9.9,,0,G,1021.3,24,999.9,,939.6,24,47.5,24,10,24,2.9,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/19/18,12.5,24,0,,999.9,,63.1,*,32,*,8,,0,I,1020.1,24,999.9,,938,24,46.4,24,45.8,24,3,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/19/18,34.3,24,0,,999.9,,66,*,43,*,11.1,,0,G,1017.4,22,999.9,,999.6,24,53.2,24,2.8,24,3.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/19/18,11.3,24,0,,999.9,,64,*,30.6,*,8.9,,0,I,1020.4,24,999.9,,939.3,24,46.3,24,9.2,24,3.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/18/18,8.7,24,0,,13,,69.8,*,42.8,*,11.1,,0,I,9999.9,0,999.9,,920.1,24,54.6,24,10,24,4.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/18/18,8,24,0,,999.9,,70,*,32,*,8,,0,G,1019.4,24,999.9,,937.9,24,49.4,24,10,24,3.1,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/18/18,19.1,24,0,,999.9,,69.4,*,35.6,*,12,,0,I,1018,24,999.9,,936.4,24,52.4,24,23.8,24,4.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/18/18,31.2,24,0,,999.9,,70,*,46,*,8,,0,G,1017.3,23,999.9,,999.7,24,56.4,24,4.5,24,3.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/18/18,14.5,24,0,,999.9,,70,*,35.4,*,8.9,,0,I,1018.2,24,999.9,,937.5,24,51.4,24,9,24,2.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/17/18,8.5,24,0,,999.9,,69.8,*,41,*,8.9,,0,I,9999.9,0,999.9,,918.1,24,54.3,24,10,24,3.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/17/18,7.3,24,0,,999.9,,70,*,34,*,8.9,,0,I,1016.8,24,999.9,,935.5,24,50,24,10,24,2.8,24
